source,auteur,date,phrase,aspect,sentiment,flag,gravite,prob_negative,prob_positive,prob_neutral
page_sgci,Eddy Dago,2025-01-24,balancer salaire la maintenant,virement,neutre,Neutre,Aucune,0.0132,0.0132,0.9736
page_sgci,Jean Guillaume Kadjo,2025-01-24,permettez nous de relier nos comptes aux services mobiles money afin d eviter de toujours se taper les rangs aux guichets ou caisses,guichet,positif,Très positif,Aucune,0.0194,0.9647,0.0159
page_sgci,Jean Guillaume Kadjo,2025-01-24,permettez nous de relier nos comptes aux services mobiles money afin d eviter de toujours se taper les rangs aux guichets ou caisses,retrait,positif,Très positif,Aucune,0.0194,0.9647,0.0159
page_sgci,Jean Guillaume Kadjo,2025-01-24,permettez nous de relier nos comptes aux services mobiles money afin d eviter de toujours se taper les rangs aux guichets ou caisses,application,positif,Très positif,Aucune,0.0194,0.9647,0.0159
page_sgci,Sionyéguélé Zié Yaya Ouattara,2025-01-31,djo c est le moment de prendre un pret a ta meilleure banque societe generale cote d ivoire pour t acheter un vrai ordinateur,prêt,positif,Très positif,Aucune,0.0153,0.9696,0.0151
page_sgci,Konan Darius Kouame,2025-01-17,j ai fait une demande de carte magnetique cela prendra combien de temps svp,carte,neutre,Neutre,Aucune,0.0095,0.042,0.9485
page_sgci,Autorité Batoua Isidore Diomande,2025-02-07,pensez a ne pas debiter le compte de vos clients qui sont sous le coup d un pret 1 fois dans l annee cela soulagera le client ou donner nous la possibilite d utiliser un peu du pel si non prendre credit n est pas une bonne chose,service client,positif,Très positif,Aucune,0.1596,0.8248,0.0156
page_sgci,Autorité Batoua Isidore Diomande,2025-02-07,pensez a ne pas debiter le compte de vos clients qui sont sous le coup d un pret 1 fois dans l annee cela soulagera le client ou donner nous la possibilite d utiliser un peu du pel si non prendre credit n est pas une bonne chose,prêt,positif,Très positif,Aucune,0.1596,0.8248,0.0156
page_sgci,Autorité Batoua Isidore Diomande,2025-02-07,on te parle de 7 tu empruntes un credit de 4000000f tu payes internet 1200000f c est ca interet de,prêt,negatif,Neutre,Aucune,0.0708,0.0112,0.9181
page_sgci,Hussen Le Bon,2025-01-17,bonjour societe generale vos gestionnaires de l agence de vridi ne repondent pas a mes appels je precise que j y suis domicilie,agence,negatif,Très négatif,Très critique,0.9724,0.012,0.0156
page_sgci,Hussen Le Bon,2025-01-17,bonjour societe generale vos gestionnaires de l agence de vridi ne repondent pas a mes appels je precise que j y suis domicilie,gestionnaire,negatif,Très négatif,Très critique,0.9724,0.012,0.0156
page_sgci,Ouffoue N'da Amani Jean-noeël,2025-01-17,les frais s eleve a combien c est le plus important,frais,neutre,Neutre,Aucune,0.0126,0.019,0.9684
page_sgci,Stephy Hope,2025-02-07,sur sgci connect quels sont les frais lorsqu on transfert de l argent vers un compte d une autre banque,frais,neutre,Neutre,Aucune,0.0072,0.0349,0.9579
page_sgci,Stephy Hope,2025-02-07,sur sgci connect quels sont les frais lorsqu on transfert de l argent vers un compte d une autre banque,virement,neutre,Neutre,Aucune,0.0072,0.0349,0.9579
page_sgci,Noel Kouassi,2025-01-17,j ai installe et desinstalle plusieurs fois cette application parce que la banque ne m a jamais contacte pour me donner mes identifiant,application,negatif,Très négatif,Très critique,0.9703,0.0111,0.0186
page_sgci,Fille de Dieu,2025-01-24,depuis plusieurs jours j arrive pas a acceder a l application que dois je faire svp,application,negatif,Très négatif,Très critique,0.9678,0.0146,0.0176
page_sgci,Cyrille Serge Aboidjé,2025-01-24,l application ne s ouvre plus depuis 2 semaines je prevois appeler le s c mais ca m echappe a chaque fois ya til un souci,application,negatif,Très négatif,Très critique,0.9713,0.0112,0.0174
page_sgci,Trazie Habib Zoro Bi,2025-01-17,mon application ne passe pas,application,neutre,Neutre,Aucune,0.0868,0.0138,0.8994
page_sgci,Charlene Ohouo,2025-01-24,bonjour sgbci svp on peut recevoir et son salaire mensuel et avoir un rib si le compte bancaire est un compte etudiant,virement,positif,Positif,Aucune,0.0361,0.7799,0.1839
page_sgci,Je Suis Béni,2025-02-14,je veux faire le retrait sans carte mais c est tres complique je ne comprends pas avant c est tres complique pour retirer 40000fr et aujourd hui encore voici ce qu on me dit,carte,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_sgci,Je Suis Béni,2025-02-14,je veux faire le retrait sans carte mais c est tres complique je ne comprends pas avant c est tres complique pour retirer 40000fr et aujourd hui encore voici ce qu on me dit,retrait,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_sgci,Cheick Kito,2025-01-17,venez arranger votre dab de tengrela deux mois c est hors service,guichet,negatif,Très négatif,Très critique,0.9595,0.0244,0.0161
page_sgci,Chadrac Yapo,2025-01-17,pret encore a la sgci plus jamais,prêt,neutre,Neutre,Aucune,0.008,0.0457,0.9463
page_sgci,Armand Dognin,2025-01-17,franchement les taux d interet sont exorbitants et les frais de dossiers sont aussi eleves,frais,negatif,Très négatif,Très critique,0.9765,0.0112,0.0123
page_sgci,Cintyayao Yao,2025-01-24,cela fait plus de 3 mois que j ai resilie l assurance sogetude et jusqu a present j ai pas encore recu mon argent svp j ai vraiment besoin de mon argent,assurance,negatif,Très négatif,Très critique,0.9749,0.0115,0.0136
page_sgci,Emmanuel Hermann Trah,2025-01-17,j aimerais savoir le transfert d une carte doit durer combien de temps je suis dans l impatience depuis plus de 3 mois c est vraiment regrettable pour une banque comme la,virement,negatif,Très négatif,Très critique,0.9764,0.0122,0.0114
page_sgci,Emmanuel Hermann Trah,2025-01-17,j aimerais savoir le transfert d une carte doit durer combien de temps je suis dans l impatience depuis plus de 3 mois c est vraiment regrettable pour une banque comme la,carte,negatif,Très négatif,Très critique,0.9764,0.0122,0.0114
page_sgci,Juste LeDoya,2025-01-17,traitez vite les dossiers de pret de ca qu il s agit au debut le service etait impeccable malheureusement ces dernieres annees franchement,prêt,positif,Très positif,Aucune,0.1421,0.834,0.0239
page_sgci,Abichronique,2025-03-28,vous faites les pret voyage a l etranger,prêt,neutre,Neutre,Aucune,0.0064,0.1455,0.848
page_sgci,Jean Marc,2025-01-31,on dit frais de dossier de pret 350000f c est vrai,frais,neutre,Neutre,Aucune,0.0179,0.014,0.9681
page_sgci,Jean Marc,2025-01-31,on dit frais de dossier de pret 350000f c est vrai,prêt,neutre,Neutre,Aucune,0.0179,0.014,0.9681
page_sgci,Nimbourg Koffi Jonas Kouadio,2025-01-17,tu remets un cheque au porteur on lui demande d aller a ta banque de domiciliation pffff tu remets cheque au porteur a yakro on lui demande d aller a abobo gare pour encaisser trop decu,retrait,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_sgci,Henri Michel Ndri,2025-01-17,avec la courtoisie et l ecoute qui a disparue dans vos agences puff,agence,positif,Très positif,Aucune,0.0413,0.9306,0.0281
page_sgci,Benie Antoine Kouabenan,2025-02-28,je suis client chez vous la banque m a permis de faire mes realisations je suis a la retraite je demeure toujours une banque professionnelle encouragement aux personnels seulement pourquoi les virements cgrae prennent du temps facilite la vie de vos retraites cgrae,virement,positif,Très positif,Aucune,0.0154,0.9704,0.0142
page_sgci,Benie Antoine Kouabenan,2025-02-28,je suis client chez vous la banque m a permis de faire mes realisations je suis a la retraite je demeure toujours une banque professionnelle encouragement aux personnels seulement pourquoi les virements cgrae prennent du temps facilite la vie de vos retraites cgrae,service client,positif,Très positif,Aucune,0.0154,0.9704,0.0142
page_sgci,Benie Antoine Kouabenan,2025-02-28,je suis client chez vous la banque m a permis de faire mes realisations je suis a la retraite je demeure toujours une banque professionnelle encouragement aux personnels seulement pourquoi les virements cgrae prennent du temps facilite la vie de vos retraites cgrae,retrait,positif,Très positif,Aucune,0.0154,0.9704,0.0142
page_sgci,Zana Moussa Coulibaly,2025-01-17,les clients,service client,neutre,Neutre,Aucune,0.0099,0.0182,0.9719
page_sgci,Macoamour Kouame,2025-02-14,bon vous nous invitez nous les clients quand il faut penser a nous recompenser pour notre fidelite aussi c est important,service client,positif,Très positif,Aucune,0.0181,0.9684,0.0136
page_sgci,Justin Degny,2025-01-17,un dab a grand lahou,guichet,positif,Neutre,Aucune,0.0204,0.0145,0.9651
page_sgci,Gédéon Afran,2025-01-17,j ai fait un retrait dans votre agence de bingerville le vendredi 10 janvier 2025 entre 19 h30 et 19h 40 j ai recu deux billets de 10000f troues malheureusement sur votre ecran l option retrait avec recu n est pas apparu pas j ai pu faire des achats avec un billet troue et il me reste l autre billet troue partout ou je passe pour faire des achats aucun commercant ne veut ce billet pourquoi mettre des billets troues dechires dans votre guichet automatique,guichet,negatif,Très négatif,Très critique,0.9759,0.0105,0.0136
page_sgci,Gédéon Afran,2025-01-17,j ai fait un retrait dans votre agence de bingerville le vendredi 10 janvier 2025 entre 19 h30 et 19h 40 j ai recu deux billets de 10000f troues malheureusement sur votre ecran l option retrait avec recu n est pas apparu pas j ai pu faire des achats avec un billet troue et il me reste l autre billet troue partout ou je passe pour faire des achats aucun commercant ne veut ce billet pourquoi mettre des billets troues dechires dans votre guichet automatique,retrait,negatif,Très négatif,Très critique,0.9759,0.0105,0.0136
page_sgci,Gédéon Afran,2025-01-17,j ai fait un retrait dans votre agence de bingerville le vendredi 10 janvier 2025 entre 19 h30 et 19h 40 j ai recu deux billets de 10000f troues malheureusement sur votre ecran l option retrait avec recu n est pas apparu pas j ai pu faire des achats avec un billet troue et il me reste l autre billet troue partout ou je passe pour faire des achats aucun commercant ne veut ce billet pourquoi mettre des billets troues dechires dans votre guichet automatique,agence,negatif,Très négatif,Très critique,0.9759,0.0105,0.0136
page_sgci,Fabio Djangone,2025-01-17,on n a un probleme avec l agence de yamoussoukro depuis le debut du mois de decembre 2024 on n a demande le transfert de notre carte bancaire dans l agence de yamoussoukro mais la transmission n a pas ete faite a nos gestionnaire lorsque nous l avons appele ce desordre commence vraiment a nous decourager,virement,negatif,Très négatif,Très critique,0.9763,0.0109,0.0128
page_sgci,Fabio Djangone,2025-01-17,on n a un probleme avec l agence de yamoussoukro depuis le debut du mois de decembre 2024 on n a demande le transfert de notre carte bancaire dans l agence de yamoussoukro mais la transmission n a pas ete faite a nos gestionnaire lorsque nous l avons appele ce desordre commence vraiment a nous decourager,carte,negatif,Très négatif,Très critique,0.9763,0.0109,0.0128
page_sgci,Fabio Djangone,2025-01-17,on n a un probleme avec l agence de yamoussoukro depuis le debut du mois de decembre 2024 on n a demande le transfert de notre carte bancaire dans l agence de yamoussoukro mais la transmission n a pas ete faite a nos gestionnaire lorsque nous l avons appele ce desordre commence vraiment a nous decourager,agence,negatif,Très négatif,Très critique,0.9763,0.0109,0.0128
page_sgci,Fabio Djangone,2025-01-17,on n a un probleme avec l agence de yamoussoukro depuis le debut du mois de decembre 2024 on n a demande le transfert de notre carte bancaire dans l agence de yamoussoukro mais la transmission n a pas ete faite a nos gestionnaire lorsque nous l avons appele ce desordre commence vraiment a nous decourager,gestionnaire,negatif,Très négatif,Très critique,0.9763,0.0109,0.0128
page_sgci,Lacine Kone,2025-01-17,yeri ne decroche plus les appels,service client,neutre,Neutre,Aucune,0.0177,0.0133,0.969
page_sgci,John Lorougnon,2025-01-17,prendre un pret pour un anniversaire alors hein,prêt,positif,Très positif,Aucune,0.0174,0.964,0.0186
page_sgci,Larissa Tano,2025-01-17,comment faire pour avoir une attestation de non redevance pret meme on sollicite ca fait 4 mois toujours rien vraiment decu de cette banque pufff,prêt,negatif,Très négatif,Très critique,0.9767,0.011,0.0123
page_sgci,Cheick Kito,2025-01-17,venez arranger votre dab de tengrela la ca fait pres de deux mois c est hors service c est kel manieres de maltraiter les clients comxa adama pourtant chaque fin du mois vous coupez les agios et je ne sais kw sur carte meme ke je n utilise pas,frais,negatif,Très négatif,Très critique,0.9768,0.0112,0.012
page_sgci,Cheick Kito,2025-01-17,venez arranger votre dab de tengrela la ca fait pres de deux mois c est hors service c est kel manieres de maltraiter les clients comxa adama pourtant chaque fin du mois vous coupez les agios et je ne sais kw sur carte meme ke je n utilise pas,carte,negatif,Très négatif,Très critique,0.9768,0.0112,0.012
page_sgci,Cheick Kito,2025-01-17,venez arranger votre dab de tengrela la ca fait pres de deux mois c est hors service c est kel manieres de maltraiter les clients comxa adama pourtant chaque fin du mois vous coupez les agios et je ne sais kw sur carte meme ke je n utilise pas,service client,negatif,Très négatif,Très critique,0.9768,0.0112,0.012
page_sgci,Cheick Kito,2025-01-17,venez arranger votre dab de tengrela la ca fait pres de deux mois c est hors service c est kel manieres de maltraiter les clients comxa adama pourtant chaque fin du mois vous coupez les agios et je ne sais kw sur carte meme ke je n utilise pas,guichet,negatif,Très négatif,Très critique,0.9768,0.0112,0.012
page_sgci,Barthelemy Bleou,2025-01-17,c est bien de financer les projets mais revoyez les taux d interet sur vos prets,prêt,positif,Très négatif,Très critique,1.0,0.0,0.0
page_sgci,Nacanabo Adama,2025-01-24,bonjour a la sgci mon soucis est que mon virement ne passe pas vite a chaque fois la banque bloque mon compte je n apprecie pas ca franchement qu il coupe leur argent et libere mon compte vraiment j ai meme envie de changer de banque,virement,negatif,Très négatif,Très critique,0.9767,0.0111,0.0123
page_sgci,Blobo Andromy Nzue,2025-01-17,une treeeeeeees bonne application qui nous evite des bavardages inutiles envers certains ou certaines gestionnaires qui nous expliquent des choses selon leurs humeurs parfois inacceptables,application,negatif,Très négatif,Très critique,0.8654,0.1216,0.0129
page_sgci,Blobo Andromy Nzue,2025-01-17,une treeeeeeees bonne application qui nous evite des bavardages inutiles envers certains ou certaines gestionnaires qui nous expliquent des choses selon leurs humeurs parfois inacceptables,gestionnaire,negatif,Très négatif,Très critique,0.8654,0.1216,0.0129
